Place,Year,Population,Divorces,Divorces p1k
Kyburg (bis 2015),2006,391,0.0,0.0
Kyburg (bis 2015),2007,400,3.0,7.5
Kyburg (bis 2015),2008,399,2.0,5.012531328320802
Kyburg (bis 2015),2009,407,2.0,4.914004914004914
Kyburg (bis 2015),2010,419,0.0,0.0
Kyburg (bis 2015),2011,427,1.0,2.34192037470726
Kyburg (bis 2015),2012,406,1.0,2.4630541871921183
Kyburg (bis 2015),2013,407,1.0,2.457002457002457
Kyburg (bis 2015),2014,405,0.0,0.0
Kyburg (bis 2015),2015,411,0.0,0.0
Lindau,1990,3280,6.0,1.829268292682927
Lindau,1991,3299,6.0,1.8187329493785995
Lindau,1992,3276,6.0,1.8315018315018314
Lindau,1993,3286,5.0,1.5216068167985393
Lindau,1994,3318,2.0,0.6027727546714888
Lindau,1995,3362,7.0,2.082093991671624
Lindau,1996,3502,9.0,2.569960022844089
Lindau,1997,3552,12.0,3.3783783783783785
Lindau,1998,3734,5.0,1.339046598821639
Lindau,1999,3872,11.0,2.840909090909091
Lindau,2000,3931,3.0,0.7631645891630628
Lindau,2001,4105,5.0,1.2180267965895248
Lindau,2002,4246,13.0,3.0617051342439945
Lindau,2003,4273,7.0,1.6381933068102035
Lindau,2004,4448,12.0,2.697841726618705
Lindau,2005,4598,5.0,1.087429317094389
Lindau,2006,4676,15.0,3.20786997433704
Lindau,2007,4785,12.0,2.5078369905956115
Lindau,2008,4936,8.0,1.6207455429497568
Lindau,2009,4958,12.0,2.4203307785397334
Lindau,2010,5007,10.0,1.9972039145196725
Lindau,2011,5080,13.0,2.559055118110236
Lindau,2012,5207,17.0,3.264835797964279
Lindau,2013,5306,7.0,1.3192612137203166
Lindau,2014,5386,8.0,1.4853323431117713
Lindau,2015,5379,7.0,1.3013571295779884
Lindau,2016,5470,11.0,2.010968921389397
Lindau,2017,5621,12.0,2.134851449919943
Lindau,2018,5592,8.0,1.4306151645207439
Lindau,2019,5589,19.0,3.399534800500984
Lindau,2020,5577,7.0,1.2551551013089475
Lindau,2021,5601,5.0,0.8926977325477593
Pfäffikon,1990,8898,32.0,3.5963137783771635
Pfäffikon,1991,8905,16.0,1.7967434025828186
Pfäffikon,1992,8816,17.0,1.928312159709619
Pfäffikon,1993,8834,10.0,1.1319900384876613
Pfäffikon,1994,8775,20.0,2.2792022792022792
Pfäffikon,1995,8932,19.0,2.1271831616659203
Pfäffikon,1996,9021,22.0,2.4387540184015077
Pfäffikon,1997,9022,25.0,2.7710042119264022
Pfäffikon,1998,9049,31.0,3.425792905293403
Pfäffikon,1999,9266,20.0,2.158428663932657
Pfäffikon,2000,9308,16.0,1.7189514396218306
Pfäffikon,2001,9610,16.0,1.6649323621227887
